Pooling Layers,Max RF,Highest Internal Layer Parameters,Conv Layers,RF25 Layer Name,Family,Origin,Architecture,MAX RF,Attention Layers,Parameters,Recurrent Layers,Model,Layers,Crop Percentage,Dense Layers,Output Features,RF25 Layer Number,Bottlenecks,Last Layer Parameters,First Layer Parameters,Lowest Internal Layer Parameters,Training Dataset,Residual Blocks,Normalization Layers,Has Convolutional Layers,Has Residual Blocks,Has Dense Layers,Has Bottlenecks,Has Recurrent Layers,Has Skip Connections,Has Attention Layers,Tokenized,Transformer,Has ReLU,Has GeLU,Other,Year Made,Learning Type,Primary Application,Key Distinguishing Feature,Pooling Type
1.0,,14964736.0,53.0,,resnet,timm,gluon_resnet50_v1b,,0.0,25.557032,0.0,gluon_resnet50_v1b,21.7,0.875,1.0,1000,,16.0,2049000.0,9408.0,128.0,ImageNet-1K,16.0,53.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,14964736.0,55.0,,resnet,timm,gluon_resnet50_v1c,,0.0,25.576264,0.0,gluon_resnet50_v1c,22.4,0.875,1.0,1000,,16.0,2049000.0,28640.0,128.0,ImageNet-1K,16.0,55.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
4.0,,14964736.0,55.0,,resnet,timm,gluon_resnet50_v1d,,0.0,25.576264,0.0,gluon_resnet50_v1d,22.8,0.875,1.0,1000,,16.0,2049000.0,28640.0,128.0,ImageNet-1K,16.0,55.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,14964736.0,55.0,,resnet,timm,gluon_resnet50_v1s,,0.0,25.680808,0.0,gluon_resnet50_v1s,22.4,0.875,1.0,1000,,16.0,2049000.0,112576.0,256.0,ImageNet-1K,16.0,55.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,26090496.0,104.0,,resnet,timm,gluon_resnet101_v1b,,0.0,44.54916,0.0,gluon_resnet101_v1b,42.1,0.875,1.0,1000,,33.0,2049000.0,9408.0,128.0,ImageNet-1K,33.0,104.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,26090496.0,106.0,,resnet,timm,gluon_resnet101_v1c,,0.0,44.568392,0.0,gluon_resnet101_v1c,42.8,0.875,1.0,1000,,33.0,2049000.0,28640.0,128.0,ImageNet-1K,33.0,106.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
4.0,,26090496.0,106.0,,resnet,timm,gluon_resnet101_v1d,,0.0,44.568392,0.0,gluon_resnet101_v1d,43.2,0.875,1.0,1000,,33.0,2049000.0,28640.0,128.0,ImageNet-1K,33.0,106.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,26090496.0,106.0,,resnet,timm,gluon_resnet101_v1s,,0.0,44.672936,0.0,gluon_resnet101_v1s,42.8,0.875,1.0,1000,,33.0,2049000.0,112576.0,256.0,ImageNet-1K,33.0,106.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,40613888.0,155.0,,resnet,timm,gluon_resnet152_v1b,,0.0,60.192808,0.0,gluon_resnet152_v1b,62.5,0.875,1.0,1000,,50.0,2049000.0,9408.0,128.0,ImageNet-1K,50.0,155.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,40613888.0,157.0,,resnet,timm,gluon_resnet152_v1c,,0.0,60.21204,0.0,gluon_resnet152_v1c,63.2,0.875,1.0,1000,,50.0,2049000.0,28640.0,128.0,ImageNet-1K,50.0,157.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
4.0,,40613888.0,157.0,,resnet,timm,gluon_resnet152_v1d,,0.0,60.21204,0.0,gluon_resnet152_v1d,63.6,0.875,1.0,1000,,50.0,2049000.0,28640.0,128.0,ImageNet-1K,50.0,157.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,40613888.0,157.0,,resnet,timm,gluon_resnet152_v1s,,0.0,60.316584,0.0,gluon_resnet152_v1s,63.2,0.875,1.0,1000,,50.0,2049000.0,112576.0,256.0,ImageNet-1K,50.0,157.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,14544896.0,53.0,,resnext,timm,gluon_resnext50_32x4d,,0.0,25.028904,0.0,gluon_resnext50_32x4d,21.7,0.875,1.0,1000,,16.0,2049000.0,9408.0,128.0,ImageNet-1K,16.0,53.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
1.0,,26171392.0,104.0,,resnext,timm,gluon_resnext101_32x4d,,0.0,44.177704,0.0,gluon_resnext101_32x4d,42.1,0.875,1.0,1000,,33.0,2049000.0,9408.0,128.0,ImageNet-1K,33.0,104.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
1.0,,51769344.0,104.0,,resnext,timm,gluon_resnext101_64x4d,,0.0,83.455272,0.0,gluon_resnext101_64x4d,42.1,0.875,1.0,1000,,33.0,2049000.0,9408.0,128.0,ImageNet-1K,33.0,104.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
1.0,,68677888.0,257.0,,senet,timm,gluon_senet154,,0.0,115.088984,0.0,gluon_senet154,93.2,0.875,1.0,1000,,50.0,2049000.0,112576.0,256.0,ImageNet-1K,50.0,157.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,"Image Classification, Object Detection",Squeeze-and-Excitation Blocks,Average
1.0,,16124288.0,85.0,,resnext,timm,gluon_seresnext50_32x4d,,0.0,27.559896,0.0,gluon_seresnext50_32x4d,31.3,0.875,1.0,1000,,16.0,2049000.0,9408.0,128.0,ImageNet-1K,16.0,53.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
1.0,,29211072.0,170.0,,resnext,timm,gluon_seresnext101_32x4d,,0.0,48.955416,0.0,gluon_seresnext101_32x4d,61.9,0.875,1.0,1000,,33.0,2049000.0,9408.0,128.0,ImageNet-1K,33.0,104.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
1.0,,54809024.0,170.0,,resnext,timm,gluon_seresnext101_64x4d,,0.0,88.232984,0.0,gluon_seresnext101_64x4d,61.9,0.875,1.0,1000,,33.0,2049000.0,9408.0,128.0,ImageNet-1K,33.0,104.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
0.0,,24040032.0,1.0,,mixer,timm,gmixer_24_224,,0.0,24.721096,0.0,gmixer_24_224,39.1,0.875,97.0,1000,,0.0,385000.0,295296.0,768.0,ImageNet-1K,0.0,49.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Entirely MLP-based Image Processing,Average
0.0,,18968280.0,1.0,,gm,timm,gmlp_s16_224,,0.0,19.422656,0.0,gmlp_s16_224,36.7,0.875,91.0,1000,,0.0,257000.0,196864.0,512.0,ImageNet-1K,0.0,61.0,,,,,,,,,,,,,,,,,
0.0,,20507136.0,60.0,,botnet,timm,halo2botnet50ts_256,,0.0,22.63536,0.0,halo2botnet50ts_256,40.2,0.95,1.0,1000,,11.0,2049000.0,26232.0,20507136.0,ImageNet-1K,0.0,55.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Blocks in ResNet,Average
1.0,,10374336.0,34.0,,halonet,timm,halonet26t,,0.0,12.480288,0.0,halonet26t,22.5,0.95,1.0,1000,,5.0,2049000.0,26232.0,10374336.0,ImageNet-1K,0.0,31.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,SiLU,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Halo Attention Mechanism,"Max, Average, Strided"
1.0,,20605056.0,60.0,,halonet,timm,halonet50ts,,0.0,22.73328,0.0,halonet50ts,40.3,0.94,1.0,1000,,11.0,2049000.0,26232.0,20605056.0,ImageNet-1K,0.0,55.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,SiLU,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Halo Attention Mechanism,"Max, Average, Strided"
1.0,,9650048.0,107.0,,regnetz,timm,haloregnetz_b,,0.0,11.680072,0.0,haloregnetz_b,59.2,0.94,1.0,1000,,17.0,1537000.0,928.0,442368.0,ImageNet-1K,0.0,68.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,SiLU,2020.0,Supervised,Image Classification,Z Block with Inverted Bottlenecks,Average
0.0,,2727904.0,51.0,,hardcorenas,timm,hardcorenas_a,,0.0,5.260232,0.0,hardcorenas_a,21.9,0.875,1.0,1000,,0.0,1281000.0,864.0,1230080.0,ImageNet-1K,0.0,34.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Swish,2021.0,Supervised,Image Classification,NAS for Efficiency and Robustness,Average
0.0,,2639480.0,64.0,,hardcorenas,timm,hardcorenas_b,,0.0,5.176544,0.0,hardcorenas_b,30.8,0.875,1.0,1000,,0.0,1281000.0,864.0,1230080.0,ImageNet-1K,0.0,55.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Swish,2021.0,Supervised,Image Classification,NAS for Efficiency and Robustness,Average
0.0,,2981856.0,68.0,,hardcorenas,timm,hardcorenas_c,,0.0,5.521224,0.0,hardcorenas_c,31.6,0.875,1.0,1000,,0.0,1281000.0,864.0,1230080.0,ImageNet-1K,0.0,55.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Swish,2021.0,Supervised,Image Classification,NAS for Efficiency and Robustness,Average
0.0,,4955096.0,90.0,,hardcorenas,timm,hardcorenas_d,,0.0,7.500208,0.0,hardcorenas_d,36.0,0.875,1.0,1000,,0.0,1281000.0,864.0,1230080.0,ImageNet-1K,0.0,55.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Swish,2021.0,Supervised,Image Classification,NAS for Efficiency and Robustness,Average
0.0,,5523272.0,85.0,,hardcorenas,timm,hardcorenas_e,,0.0,8.070992,0.0,hardcorenas_e,34.1,0.875,1.0,1000,,0.0,1281000.0,864.0,1230080.0,ImageNet-1K,0.0,52.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Swish,2021.0,Supervised,Image Classification,NAS for Efficiency and Robustness,Average
0.0,,5650368.0,85.0,,hardcorenas,timm,hardcorenas_f,,0.0,8.199688,0.0,hardcorenas_f,34.1,0.875,1.0,1000,,0.0,1281000.0,864.0,1230080.0,ImageNet-1K,0.0,52.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Swish,2021.0,Supervised,Image Classification,NAS for Efficiency and Robustness,Average
0.0,,6708636.0,325.0,,hrnet,timm,hrnet_w18,,0.0,21.299004,0.0,hrnet_w18,153.3,0.875,1.0,1000,,8.0,2049000.0,1728.0,128.0,ImageNet-1K,112.0,325.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection, Image Segmentation",High-Resolution Representations,Average
0.0,,6198528.0,91.0,,hrnet,timm,hrnet_w18_small,,0.0,13.187464,0.0,hrnet_w18_small,44.0,0.875,1.0,1000,,5.0,2049000.0,1728.0,128.0,ImageNet-1K,23.0,91.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection, Image Segmentation",High-Resolution Representations,Average
0.0,,6198528.0,164.0,,hrnet,timm,hrnet_w18_small_v2,,0.0,15.597464,0.0,hrnet_w18_small_v2,79.4,0.875,1.0,1000,,6.0,2049000.0,1728.0,128.0,ImageNet-1K,44.0,164.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection, Image Segmentation",High-Resolution Representations,Average
0.0,,18614700.0,325.0,,hrnet,timm,hrnet_w30,,0.0,37.71222,0.0,hrnet_w30,153.3,0.875,1.0,1000,,8.0,2049000.0,1728.0,128.0,ImageNet-1K,112.0,325.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection, Image Segmentation",High-Resolution Representations,Average
0.0,,21177216.0,325.0,,hrnet,timm,hrnet_w32,,0.0,41.23268,0.0,hrnet_w32,153.3,0.875,1.0,1000,,8.0,2049000.0,1728.0,128.0,ImageNet-1K,112.0,325.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection, Image Segmentation",High-Resolution Representations,Average
0.0,,33079200.0,325.0,,hrnet,timm,hrnet_w40,,0.0,57.55716,0.0,hrnet_w40,153.3,0.875,1.0,1000,,8.0,2049000.0,1728.0,128.0,ImageNet-1K,112.0,325.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection, Image Segmentation",High-Resolution Representations,Average
0.0,,40021344.0,325.0,,hrnet,timm,hrnet_w44,,0.0,67.064984,0.0,hrnet_w44,153.3,0.875,1.0,1000,,8.0,2049000.0,1728.0,128.0,ImageNet-1K,112.0,325.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection, Image Segmentation",High-Resolution Representations,Average
0.0,,47624256.0,325.0,,hrnet,timm,hrnet_w48,,0.0,77.469864,0.0,hrnet_w48,153.3,0.875,1.0,1000,,8.0,2049000.0,1728.0,128.0,ImageNet-1K,112.0,325.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection, Image Segmentation",High-Resolution Representations,Average
0.0,,84643584.0,325.0,,hrnet,timm,hrnet_w64,,0.0,128.059944,0.0,hrnet_w64,153.3,0.875,1.0,1000,,8.0,2049000.0,1728.0,128.0,ImageNet-1K,112.0,325.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection, Image Segmentation",High-Resolution Representations,Average
1.0,,55160832.0,104.0,,resnext,timm,ig_resnext101_32x8d,,0.0,88.791336,0.0,ig_resnext101_32x8d,42.1,0.875,1.0,1000,,33.0,2049000.0,9408.0,128.0,ImageNet-1K,33.0,104.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
1.0,,123314176.0,104.0,,resnext,timm,ig_resnext101_32x16d,,0.0,194.026792,0.0,ig_resnext101_32x16d,42.1,0.875,1.0,1000,,33.0,2049000.0,9408.0,128.0,ImageNet-1K,33.0,104.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
1.0,,300318720.0,104.0,,resnext,timm,ig_resnext101_32x32d,,0.0,468.530472,0.0,ig_resnext101_32x32d,42.1,0.875,1.0,1000,,33.0,2049000.0,9408.0,128.0,ImageNet-1K,33.0,104.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
1.0,,531587072.0,104.0,,resnext,timm,ig_resnext101_32x48d,,0.0,828.411176,0.0,ig_resnext101_32x48d,42.1,0.875,1.0,1000,,33.0,2049000.0,9408.0,128.0,ImageNet-1K,33.0,104.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
5.0,,22535680.0,244.0,,inception_resnet,timm,inception_resnet_v2,,0.0,55.843464,0.0,inception_resnet_v2,100.8,0.8975,1.0,1000,,0.0,1537000.0,928.0,5280.0,ImageNet-1K,0.0,204.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2016.0,Supervised,Image Classification,Inception with Residual Connections,Average
2.0,,6076800.0,94.0,,inception_v3,timm,inception_v3,,0.0,23.834568,0.0,inception_v3,30.0,0.875,1.0,1000,,0.0,2049000.0,928.0,5280.0,ImageNet-1K,0.0,94.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,Image Classification,"Label Smoothing, Factorized Convolutions","Max, Average"
18.0,,,149.0,,inception_v4,timm,inception_v4,,0.0,42.679816,0.0,inception_v4,68.0,0.875,1.0,1000,,0.0,1537000.0,41142816.0,,ImageNet-1K,0.0,149.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2016.0,Supervised,Image Classification,Combining Inception with Residual Connections,"Max, Average"
2.0,,66500608.0,3.0,,nest,timm,jx_nest_base,,48.0,67.723368,0.0,jx_nest_base,38.5,0.875,97.0,1000,,0.0,513000.0,6272.0,1024.0,ImageNet-1K,0.0,51.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Nested Hierarchical Transformer,"Max, Average"
2.0,,37433856.0,3.0,,nest,timm,jx_nest_small,,48.0,38.351176,0.0,jx_nest_small,38.5,0.875,97.0,1000,,0.0,385000.0,4704.0,768.0,ImageNet-1K,0.0,51.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Nested Hierarchical Transformer,"Max, Average"
2.0,,16140288.0,3.0,,nest,timm,jx_nest_tiny,,24.0,17.057608,0.0,jx_nest_tiny,20.5,0.875,49.0,1000,,0.0,385000.0,4704.0,768.0,ImageNet-1K,0.0,27.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Nested Hierarchical Transformer,"Max, Average"
2.0,,8848384.0,31.0,,resnet,timm,lambda_resnet26rpt_256,,0.0,10.988688,0.0,lambda_resnet26rpt_256,22.5,0.94,1.0,1000,,5.0,2049000.0,26232.0,8848384.0,ImageNet-1K,0.0,37.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
2.0,,8852320.0,31.0,,resnet,timm,lambda_resnet26t,,0.0,10.958272,0.0,lambda_resnet26t,22.8,0.94,1.0,1000,,5.0,2049000.0,26232.0,8852320.0,ImageNet-1K,0.0,37.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,19408608.0,55.0,,resnet,timm,lambda_resnet50ts,,0.0,21.536832,0.0,lambda_resnet50ts,40.8,0.95,1.0,1000,,11.0,2049000.0,26232.0,19408608.0,ImageNet-1K,0.0,65.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
0.0,,20441600.0,58.0,,botnet,timm,lamhalobotnet50ts_256,,0.0,22.569824,0.0,lamhalobotnet50ts_256,40.4,0.95,1.0,1000,,11.0,2049000.0,26232.0,20441600.0,ImageNet-1K,0.0,59.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Blocks in ResNet,Average
0.0,,328960.0,32.0,,lcnet,timm,lcnet_050,,0.0,1.880856,0.0,lcnet_050,17.0,0.875,1.0,1000,,0.0,1281000.0,216.0,265208.0,ImageNet-1K,0.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Swish,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Lightweight and Efficient for CPU,Average
0.0,,575832.0,32.0,,lcnet,timm,lcnet_075,,0.0,2.358288,0.0,lcnet_075,17.0,0.875,1.0,1000,,0.0,1281000.0,432.0,492800.0,ImageNet-1K,0.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Swish,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Lightweight and Efficient for CPU,Average
0.0,,1004784.0,32.0,,lcnet,timm,lcnet_100,,0.0,2.9538,0.0,lcnet_100,17.0,0.875,1.0,1000,,0.0,1281000.0,432.0,656640.0,ImageNet-1K,0.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Swish,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Lightweight and Efficient for CPU,Average
1.0,,68677888.0,257.0,,senet,timm,legacy_senet154,,0.0,115.088984,0.0,legacy_senet154,68.2,0.875,1.0,1000,,50.0,2049000.0,112832.0,354864.0,ImageNet-1K,0.0,157.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,"Image Classification, Object Detection",Squeeze-and-Excitation Blocks,Average
1.0,,8460352.0,36.0,,seresnet,timm,legacy_seresnet18,,0.0,11.778592,0.0,legacy_seresnet18,11.1,0.875,1.0,1000,,0.0,513000.0,9536.0,149128.0,ImageNet-1K,0.0,20.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,"Image Classification, Object Detection",Squeeze-and-Excitation Block ResNet,Average
1.0,,13214304.0,68.0,,seresnet,timm,legacy_seresnet34,,0.0,21.958868,0.0,legacy_seresnet34,19.9,0.875,1.0,1000,,0.0,513000.0,9536.0,223692.0,ImageNet-1K,0.0,36.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,"Image Classification, Object Detection",Squeeze-and-Excitation Block ResNet,Average
1.0,,16544128.0,85.0,,seresnet,timm,legacy_seresnet50,,0.0,28.088024,0.0,legacy_seresnet50,23.4,0.875,1.0,1000,,16.0,2049000.0,9536.0,241200.0,ImageNet-1K,0.0,53.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,"Image Classification, Object Detection",Squeeze-and-Excitation Block ResNet,Average
1.0,,29130176.0,170.0,,seresnet,timm,legacy_seresnet101,,0.0,49.326872,0.0,legacy_seresnet101,45.5,0.875,1.0,1000,,33.0,2049000.0,9536.0,241200.0,ImageNet-1K,0.0,104.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,"Image Classification, Object Detection",Squeeze-and-Excitation Block ResNet,Average
1.0,,45371648.0,255.0,,seresnet,timm,legacy_seresnet152,,0.0,66.821848,0.0,legacy_seresnet152,67.6,0.875,1.0,1000,,50.0,2049000.0,9536.0,241200.0,ImageNet-1K,0.0,155.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,"Image Classification, Object Detection",Squeeze-and-Excitation Block ResNet,Average
1.0,,11100416.0,45.0,,resnext,timm,legacy_seresnext26_32x4d,,0.0,16.79028,0.0,legacy_seresnext26_32x4d,13.0,0.875,1.0,1000,,8.0,2049000.0,9536.0,151584.0,ImageNet-1K,0.0,29.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
1.0,,16124288.0,85.0,,resnext,timm,legacy_seresnext50_32x4d,,0.0,27.559896,0.0,legacy_seresnext50_32x4d,23.4,0.875,1.0,1000,,16.0,2049000.0,9536.0,231216.0,ImageNet-1K,0.0,53.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
1.0,,29211072.0,170.0,,resnext,timm,legacy_seresnext101_32x4d,,0.0,48.955416,0.0,legacy_seresnext101_32x4d,45.5,0.875,1.0,1000,,33.0,2049000.0,9536.0,231216.0,ImageNet-1K,0.0,104.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
0.0,,8336896.0,4.0,,levit,timm,levit_128,,14.0,9.213936,0.0,levit_128,29.8,0.9,60.0,1000,,0.0,385768.0,97680.0,385768.0,ImageNet-1K,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Swish,2021.0,Supervised,Image Classification,Fast Inference Image Classification,Average
0.0,,6902528.0,4.0,,levit,timm,levit_128s,,11.0,7.777058,0.0,levit_128s,24.1,0.9,48.0,1000,,0.0,385768.0,97680.0,385768.0,ImageNet-1K,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Swish,2021.0,Supervised,Image Classification,Fast Inference Image Classification,Average
